,filename,measure,current_chord,next_chord,current_position,next_position
48956,Genesis - Mama-Guitare saturée.gpif,59.5,A,D,5.7.7.6.5.5,x.x.0.2.3.2
48957,Genesis - Mama-Guitare saturée.gpif,60.5,D,D,x.x.0.2.3.2,x.x.0.2.3.2
48958,Genesis - Mama-Guitare saturée.gpif,65.5,D n°3,D,x.0.0.2.3.5,x.x.0.2.3.2
48959,Genesis - Mama-Guitare saturée.gpif,67.0,C,D n°3,x.3.2.0.1.0,x.0.0.2.3.5
48960,Genesis - Mama-Guitare saturée.gpif,66.5,D,C,x.x.0.2.3.2,x.3.2.0.1.0
48962,Genesis - Mama-Guitare saturée.gpif,67.5,D n°3,C,x.0.0.2.3.5,x.3.2.0.1.0
48984,Genesis - Mama-Guitare saturée.gpif,110.5,E,Mim barré 7,0.2.2.1.0.0,7.7.9.9.8.7
49001,Stratovarius - Paradise (2)-Timo Tolkki.gpif,11.0,C#5,G#5,x.4.6.6.x.x,4.6.6.x.x.x
49002,Stratovarius - Paradise (2)-Timo Tolkki.gpif,16.5,F#5,F5,2.4.4.x.x.x,1.3.3.x.x.x
49003,Stratovarius - Paradise (2)-Timo Tolkki.gpif,29.0,F#5,C#5,2.4.4.x.x.x,x.4.6.6.x.x
49005,Stratovarius - Paradise (2)-Timo Tolkki.gpif,35.5,F5,A#5,1.3.3.x.x.x,6.8.8.x.x.x
49006,Stratovarius - Paradise (2)-Timo Tolkki.gpif,60.5,G#5,F5,4.6.6.x.x.x,1.3.3.x.x.x
49007,Stratovarius - Paradise (2)-Timo Tolkki.gpif,61.5,F5,A#5,1.3.3.x.x.x,x.1.3.3.x.x
49010,Cat Stevens - Father and Son.gpif,0.0,G,C,3.x.0.0.0.3,3.x.2.x.1.3
49012,Cat Stevens - Father and Son.gpif,0.5,C,G,3.x.2.x.1.3,3.x.0.0.0.3
49013,Cat Stevens - Father and Son.gpif,2.0,G5,D,3.x.x.x.3.x,2.x.x.2.3.x
49014,Cat Stevens - Father and Son.gpif,1.5,C,G5,3.x.2.x.1.3,3.x.x.x.3.x
49015,Cat Stevens - Father and Son.gpif,2.5,D,Cadd9,2.x.x.2.3.x,0.3.2.0.3.x
49017,Cat Stevens - Father and Son.gpif,5.5,D,G5,x.x.0.2.3.2,3.x.x.x.3.x
49019,Cat Stevens - Father and Son.gpif,10.0,G5,D,3.x.0.x.3.x,2.x.x.2.3.x
49020,Cat Stevens - Father and Son.gpif,10.5,D,Csus2,2.x.x.2.3.x,x.3.0.0.3.x
49021,Cat Stevens - Father and Son.gpif,13.5,D,D,x.x.0.2.3.2,2.0.0.2.x.2
49023,Cat Stevens - Father and Son.gpif,14.5,D,G,2.0.0.2.x.2,3.x.0.0.0.3
49026,Cat Stevens - Father and Son.gpif,17.0,G5,D,3.x.0.0.3.x,2.0.0.2.3.x
49027,Cat Stevens - Father and Son.gpif,16.5,C,G5,3.x.2.x.1.3,3.x.0.0.3.x
49028,Cat Stevens - Father and Son.gpif,17.5,D,Csus2,2.0.0.2.3.x,x.3.0.0.3.x
49030,"Aslani, Faramaz - Dastam Begir-Faramarz - Guitar Rythm.gpif",1.5,G,G,3.5.5.4.3.3,3.5.5.4.3.3
49031,"Aslani, Faramaz - Dastam Begir-Faramarz - Guitar Rythm.gpif",2.5,G,F,3.5.5.4.3.3,1.3.3.2.1.1
49032,"Aslani, Faramaz - Dastam Begir-Faramarz - Guitar Rythm.gpif",3.5,F,F,1.3.3.2.1.1,1.3.3.2.1.1
49033,"Aslani, Faramaz - Dastam Begir-Faramarz - Guitar Rythm.gpif",4.5,F,E,1.3.3.2.1.1,0.2.2.1.0.0
49034,"Aslani, Faramaz - Dastam Begir-Faramarz - Guitar Rythm.gpif",6.0,E,Dm,0.2.2.1.0.0,x.0.0.2.3.1
49035,"Aslani, Faramaz - Dastam Begir-Faramarz - Guitar Rythm.gpif",5.5,E,E,0.2.2.1.0.0,0.2.2.1.0.0
49036,"Aslani, Faramaz - Dastam Begir-Faramarz - Guitar Rythm.gpif",6.5,E,Am,0.2.2.1.0.0,5.7.7.5.5.5
49037,"Aslani, Faramaz - Dastam Begir-Faramarz - Guitar Rythm.gpif",7.5,Am,G,5.7.7.5.5.5,3.5.5.4.3.3
49044,"Aslani, Faramaz - Dastam Begir-Faramarz - Guitar Rythm.gpif",16.5,Am,Am,5.7.7.5.5.5,5.7.7.5.5.5
49167,"Denver, John - Darcy Farrow.gpif",0.5,D5,D,0.0.0.2.3.5,0.0.0.2.3.2
49168,"Denver, John - Darcy Farrow.gpif",1.5,D,G,0.0.0.2.3.2,5.x.0.0.3.x
49169,"Denver, John - Darcy Farrow.gpif",2.5,G,D,5.x.0.0.3.x,0.0.0.2.3.2
49170,"Denver, John - Darcy Farrow.gpif",6.5,D7M,Em7,0.0.0.2.2.2,2.x.2.0.3.0
49171,"Denver, John - Darcy Farrow.gpif",7.5,Em7,Aadd9,2.x.2.0.3.0,x.0.2.4.2.5
49173,"Denver, John - Darcy Farrow.gpif",15.0,G,A7,5.x.0.0.0.x,x.0.2.0.2.0
49174,"Denver, John - Darcy Farrow.gpif",16.0,D,G,0.0.0.2.3.2,5.x.0.0.0.3
49175,"Denver, John - Darcy Farrow.gpif",15.5,A7,D,x.0.2.0.2.0,0.0.0.2.3.2
49176,"Denver, John - Darcy Farrow.gpif",17.0,D,A7,0.0.0.2.3.2,x.0.2.0.2.0
49177,"Denver, John - Darcy Farrow.gpif",16.5,G,D,5.x.0.0.0.3,0.0.0.2.3.2
49179,Smash Mouth - All Star (2)-Guitare.gpif,4.0,F#,B,2.4.4.3.2.2,x.2.4.4.4.2
49180,Smash Mouth - All Star (2)-Guitare.gpif,5.0,C/5-,B,x.3.4.5.x.x,x.2.4.4.4.2
49181,Smash Mouth - All Star (2)-Guitare.gpif,4.5,B,C/5-,x.2.4.4.4.2,x.3.4.5.x.x
49182,Smash Mouth - All Star (2)-Guitare.gpif,6.0,F#,E,2.4.4.3.2.2,0.2.2.1.0.0
49183,Smash Mouth - All Star (2)-Guitare.gpif,5.5,B,F#,x.2.4.4.4.2,2.4.4.3.2.2
49184,Smash Mouth - All Star (2)-Guitare.gpif,6.5,E,B,0.2.2.1.0.0,x.2.4.4.4.2
49201,"Osbourne, Ozzy - Crazy Train (2)-Randy Rhoads.gpif",16.0,A,E/A,x.0.2.2.2.x,x.x.6.4.5.x
49202,"Osbourne, Ozzy - Crazy Train (2)-Randy Rhoads.gpif",17.0,D/A,A5,x.x.4.2.3.x,x.0.2.2.x.x
49203,"Osbourne, Ozzy - Crazy Train (2)-Randy Rhoads.gpif",16.5,E/A,D/A,x.x.6.4.5.x,x.x.4.2.3.x
49204,"Harper, Ben - Suzie Blue (2).gpif",0.5,Accord de Do,Accord de Mi,x.3.2.0.1.0,0.2.2.1.0.0
49205,"Harper, Ben - Suzie Blue (2).gpif",1.5,Accord de Mi,Accord de La-m,0.2.2.1.0.0,x.0.2.2.1.0
49206,"Harper, Ben - Suzie Blue (2).gpif",2.5,Accord de La-m,Accord de Fa,x.0.2.2.1.0,x.x.3.2.1.1
49207,"Harper, Ben - Suzie Blue (2).gpif",3.5,Accord de Fa,Accord de Do,x.x.3.2.1.1,x.3.2.0.1.0
49208,"Harper, Ben - Suzie Blue (2).gpif",5.0,Accord de La-m,Accord de Sol,x.0.2.2.1.0,3.x.0.0.0.x
49209,"Harper, Ben - Suzie Blue (2).gpif",4.5,Accord de Do,Accord de La-m,x.3.2.0.1.0,x.0.2.2.1.0
49210,"Harper, Ben - Suzie Blue (2).gpif",5.5,Accord de Sol,Accord de Do,3.x.0.0.0.x,x.3.2.0.1.0
49220,"Harper, Ben - Suzie Blue (2).gpif",20.5,Accord de Sol#,Accord de Sol,4.6.6.5.4.4,3.5.5.4.3.3
49221,"Harper, Ben - Suzie Blue (2).gpif",22.0,Accord de Do,Accod de Do7M9,x.3.2.0.1.0,x.2.0.0.1.0
49222,"Harper, Ben - Suzie Blue (2).gpif",21.5,Accord de Sol,Accord de Do,3.5.5.4.3.3,x.3.2.0.1.0
49223,"Harper, Ben - Suzie Blue (2).gpif",22.5,Accod de Do7M9,Accord de Do#m,x.2.0.0.1.0,x.x.2.0.2.3
49224,Red Hot Chili Peppers - Slane Castle Jam-John Frusciante.gpif,0.5,F,C,1.3.3.2.1.x,x.3.2.0.1.x
49225,Red Hot Chili Peppers - Slane Castle Jam-John Frusciante.gpif,1.5,C,Dm,x.3.2.0.1.x,x.x.0.2.3.1
49227,Red Hot Chili Peppers - Slane Castle Jam-John Frusciante.gpif,5.5,C,Am,x.3.2.0.1.x,x.0.2.2.1.x
49228,Red Hot Chili Peppers - Slane Castle Jam-John Frusciante.gpif,6.5,Am,A#,x.0.2.2.1.x,x.1.3.3.3.x
49229,Red Hot Chili Peppers - Slane Castle Jam-John Frusciante.gpif,7.5,A#,Dm,x.1.3.3.3.x,x.5.7.7.6.x
49230,Red Hot Chili Peppers - Slane Castle Jam-John Frusciante.gpif,9.0,Am,A#,x.7.7.5.5.5,x.8.8.7.6.6
49231,Red Hot Chili Peppers - Slane Castle Jam-John Frusciante.gpif,8.5,Dm,Am,x.5.7.7.6.x,x.7.7.5.5.5
49232,Red Hot Chili Peppers - Slane Castle Jam-John Frusciante.gpif,9.5,A#,Dm,x.8.8.7.6.6,x.5.7.7.6.x
49233,Red Hot Chili Peppers - Slane Castle Jam-John Frusciante.gpif,11.0,Am,A#,x.x.7.5.5.x,x.8.8.7.6.6
49234,Red Hot Chili Peppers - Slane Castle Jam-John Frusciante.gpif,10.5,Dm,Am,x.5.7.7.6.x,x.x.7.5.5.x
49235,"Moricone, Ennio - Chi Mai-Guitar.gpif",2.5,Dm,C,x.5.7.7.6.5,x.3.2.0.1.0
49236,"Moricone, Ennio - Chi Mai-Guitar.gpif",3.5,C,Dm,x.3.2.0.1.0,x.0.0.2.3.1
49237,"Moricone, Ennio - Chi Mai-Guitar.gpif",5.0,A#,C,x.1.3.3.3.1,x.3.2.0.x.0
49238,"Moricone, Ennio - Chi Mai-Guitar.gpif",4.5,Dm,A#,x.0.0.2.3.1,x.1.3.3.3.1
49239,"Moricone, Ennio - Chi Mai-Guitar.gpif",5.5,C,F7M,x.3.2.0.x.0,1.3.3.2.x.0
49240,"Moricone, Ennio - Chi Mai-Guitar.gpif",7.0,A#,Gm,x.1.3.3.3.x,3.1.0.0.3.x
49241,"Moricone, Ennio - Chi Mai-Guitar.gpif",6.5,F7M,A#,1.3.3.2.x.0,x.1.3.3.3.x
49242,"Moricone, Ennio - Chi Mai-Guitar.gpif",8.0,A7,A7,5.x.5.6.5.5,x.0.2.2.2.3
49243,"Moricone, Ennio - Chi Mai-Guitar.gpif",7.5,Gm,A7,3.1.0.0.3.x,5.x.5.6.5.5
49244,"Moricone, Ennio - Chi Mai-Guitar.gpif",8.5,A7,A,x.0.2.2.2.3,5.7.7.6.5.5
49245,"Moricone, Ennio - Chi Mai-Guitar.gpif",9.5,A,Dm,5.7.7.6.5.5,x.5.7.7.6.5
49247,"Moricone, Ennio - Chi Mai-Guitar.gpif",11.5,C,Dm,x.3.2.0.1.0,x.0.0.7.6.x
49248,"Moricone, Ennio - Chi Mai-Guitar.gpif",12.5,Dm,A#,x.0.0.7.6.x,x.1.3.3.3.x
49249,"Moricone, Ennio - Chi Mai-Guitar.gpif",13.5,A#,F7M,x.1.3.3.3.x,1.3.3.2.x.0
49251,"Moricone, Ennio - Chi Mai-Guitar.gpif",15.5,A#,Gm,x.1.3.3.3.x,3.1.0.0.x.x
49252,"Moricone, Ennio - Chi Mai-Guitar.gpif",16.5,Gm,A,3.1.0.0.x.x,x.0.2.2.2.x
49253,"Moricone, Ennio - Chi Mai-Guitar.gpif",22.0,A#,D,x.1.3.3.3.x,x.x.0.2.3.2
49254,"Moricone, Ennio - Chi Mai-Guitar.gpif",21.5,Dm,A#,x.x.3.2.3.1,x.1.3.3.3.x
49255,"Moricone, Ennio - Chi Mai-Guitar.gpif",22.5,D,Gm,x.x.0.2.3.2,3.1.0.0.x.x
49256,"Moricone, Ennio - Chi Mai-Guitar.gpif",24.0,D,E,x.x.0.2.3.2,0.2.2.1.0.0
49257,"Moricone, Ennio - Chi Mai-Guitar.gpif",23.5,Gm,D,3.1.0.0.x.x,x.x.0.2.3.2
49258,"Moricone, Ennio - Chi Mai-Guitar.gpif",24.5,E,A,0.2.2.1.0.0,x.0.2.2.2.0
49259,"Moricone, Ennio - Chi Mai-Guitar.gpif",26.0,Dm,G,x.5.7.7.6.5,3.x.5.4.3.3
49260,"Moricone, Ennio - Chi Mai-Guitar.gpif",25.5,A,Dm,x.0.2.2.2.0,x.5.7.7.6.5
49261,"Moricone, Ennio - Chi Mai-Guitar.gpif",26.5,G,A,3.x.5.4.3.3,5.7.7.6.5.5
49262,"Moricone, Ennio - Chi Mai-Guitar.gpif",32.5,Gm,Dm,3.x.5.3.3.3,1.x.x.2.3.1
49263,"Moricone, Ennio - Chi Mai-Guitar.gpif",33.5,Dm,Gm6,1.x.x.2.3.1,0.x.2.3.3.3
49264,"Moricone, Ennio - Chi Mai-Guitar.gpif",34.5,Gm6,Gm/D#,0.x.2.3.3.3,x.x.1.3.3.3
49265,Rolling Stones (The) - Not Fade Away-Guitar 1.gpif,0.0,E,E,0.2.2.1.0.0,0.2.2.1.0.0
49298,Renaud - Laisse BCton-Guitare.gpif,6.5,Bb,Cm,x.1.3.3.3.x,3.3.5.5.4.x
49300,Renaud - Laisse BCton-Guitare.gpif,13.5,Cm,Bb,3.3.5.5.4.x,x.1.3.3.3.x
49307,Beatles (The) - Michelle (2)-Guitar.gpif,4.5,E,Am7,0.2.2.1.0.0,x.0.2.0.1.0
49308,Beatles (The) - Michelle (2)-Guitar.gpif,5.5,Am7,D,x.0.2.0.1.0,x.x.0.2.3.2
49309,Beatles (The) - Michelle (2)-Guitar.gpif,6.5,D,C7,x.x.0.2.3.2,x.3.2.3.1.0
49310,Beatles (The) - Michelle (2)-Guitar.gpif,8.0,B7,C7,x.2.1.2.0.2,x.3.2.3.1.0
49311,Beatles (The) - Michelle (2)-Guitar.gpif,7.5,C7,B7,x.3.2.3.1.0,x.2.1.2.0.2
49313,Beatles (The) - Michelle (2)-Guitar.gpif,9.5,B7,E,x.2.1.2.0.2,0.2.2.1.0.0
49321,Beatles (The) - Michelle (2)-Guitar.gpif,18.0,Dm,G7,x.x.0.2.3.1,3.2.0.0.0.1
49322,Beatles (The) - Michelle (2)-Guitar.gpif,18.5,G7,C,3.2.0.0.0.1,x.3.2.0.1.0
49323,Beatles (The) - Michelle (2)-Guitar.gpif,20.0,B7,Em,x.2.1.2.0.2,0.2.2.0.0.0
49324,Beatles (The) - Michelle (2)-Guitar.gpif,19.5,C,B7,x.3.2.0.1.0,x.2.1.2.0.2
49325,Beatles (The) - Michelle (2)-Guitar.gpif,21.0,C,Am,x.3.2.0.1.0,x.0.2.2.1.0
49326,Beatles (The) - Michelle (2)-Guitar.gpif,20.5,Em,C,0.2.2.0.0.0,x.3.2.0.1.0
49327,Sonic Magnum - distance-·Ö½â¼ªËû.gpif,25.5,Amadd9,Dm9,x.x.7.5.0.0,x.x.7.7.6.0
49328,Sonic Magnum - distance-·Ö½â¼ªËû.gpif,26.5,Dm9,G6,x.x.7.7.6.0,x.x.5.4.3.0
49329,Sonic Magnum - distance-·Ö½â¼ªËû.gpif,27.5,G6,C7M,x.x.5.4.3.0,x.x.5.5.0.0
49330,Stereophonics - Vegas Two Times (2)-Guitar 2.gpif,8.5,E,Eadd11+,0.2.2.1.x.x,x.2.2.3.x.x
49332,Stereophonics - Vegas Two Times (2)-Guitar 2.gpif,13.5,Eadd11+,D5,x.2.2.3.x.x,x.x.0.2.3.x
49333,Stereophonics - Vegas Two Times (2)-Guitar 2.gpif,20.5,D5,G7,x.x.0.2.3.x,3.2.0.0.0.1
49334,Stereophonics - Vegas Two Times (2)-Guitar 2.gpif,21.5,G7,G7,3.2.0.0.0.1,3.2.0.0.0.1
49336,"Russell, Calvin - Baby I Love You-Guitare.gpif",0.5,D,Am,x.x.0.2.3.2,x.0.2.2.1.0
49337,Hel - Engelbrekt-Spur 1.gpif,0.5,Am,G,x.0.2.2.1.0,3.2.0.0.0.3
49338,Hel - Engelbrekt-Spur 1.gpif,2.0,F,Em,1.0.3.2.1.1,0.2.2.0.0.0
49339,Hel - Engelbrekt-Spur 1.gpif,1.5,G,F,3.2.0.0.0.3,1.0.3.2.1.1
49340,Hel - Engelbrekt-Spur 1.gpif,2.5,Em,Am,0.2.2.0.0.0,x.0.2.2.1.0
49341,Hel - Engelbrekt-Spur 1.gpif,3.5,Am,C,x.0.2.2.1.0,x.3.2.0.1.0
49342,Hel - Engelbrekt-Spur 1.gpif,4.5,C,G,x.3.2.0.1.0,3.2.0.0.0.3
49346,Hel - Engelbrekt-Spur 1.gpif,7.5,Am,Am,x.0.2.2.1.0,x.0.2.2.1.0
49350,Hel - Engelbrekt-Spur 1.gpif,11.5,F,Am,1.0.3.2.1.1,x.0.2.2.1.0
49362,Hel - Engelbrekt-Spur 1.gpif,22.5,G,C,3.2.0.0.0.3,x.3.2.0.1.0
49363,Hel - Engelbrekt-Spur 1.gpif,23.5,C,Em,x.3.2.0.1.0,0.2.2.0.0.0
49364,Hel - Engelbrekt-Spur 1.gpif,24.5,Em,C,0.2.2.0.0.0,x.3.2.0.1.0
49366,Hel - Engelbrekt-Spur 1.gpif,26.5,G,Am,3.2.0.0.0.3,x.0.2.2.1.0
49367,Hel - Engelbrekt-Spur 1.gpif,27.5,Am,F,x.0.2.2.1.0,1.0.3.2.1.1
49368,Hel - Engelbrekt-Spur 1.gpif,28.5,F,C,1.0.3.2.1.1,x.3.2.0.1.0
49442,Beatles (The) - Something (3)-Chords.gpif,1.5,C,C,x.3.2.0.1.x,x.3.2.0.1.x
49443,Beatles (The) - Something (3)-Chords.gpif,2.5,C,C7M,x.3.2.0.1.x,x.3.2.0.0.x
49444,Beatles (The) - Something (3)-Chords.gpif,3.5,C7M,C7,x.3.2.0.0.x,x.3.2.3.1.x
49445,Beatles (The) - Something (3)-Chords.gpif,5.0,F,F,1.3.3.2.1.x,1.3.3.2.1.x
49446,Beatles (The) - Something (3)-Chords.gpif,4.5,C7,F,x.3.2.3.1.x,1.3.3.2.1.x
49447,Beatles (The) - Something (3)-Chords.gpif,6.0,D,D7/A,x.x.0.2.3.2,x.0.0.2.1.2
49448,Beatles (The) - Something (3)-Chords.gpif,5.5,C/e,D,0.3.2.0.1.x,x.x.0.2.3.2
49449,Beatles (The) - Something (3)-Chords.gpif,6.5,D7/A,G,x.0.0.2.1.2,3.2.x.x.0.3
49450,Beatles (The) - Something (3)-Chords.gpif,8.0,Am,Am7M,x.0.2.2.1.0,x.0.2.1.1.0
49451,Beatles (The) - Something (3)-Chords.gpif,7.5,G,Am,3.2.x.x.0.3,x.0.2.2.1.0
49452,Beatles (The) - Something (3)-Chords.gpif,9.0,Am7,D,x.0.2.0.1.0,x.x.0.2.3.2
49453,Beatles (The) - Something (3)-Chords.gpif,8.5,Am7M,Am7,x.0.2.1.1.0,x.0.2.0.1.0
49454,Beatles (The) - Something (3)-Chords.gpif,14.0,A,A/G#,x.0.2.2.2.x,4.x.2.2.2.0
49455,Beatles (The) - Something (3)-Chords.gpif,13.5,A,A,x.0.2.2.2.x,x.0.2.2.2.x
49456,Beatles (The) - Something (3)-Chords.gpif,15.0,A/F#,A/E,2.x.2.2.2.0,0.x.2.2.2.x
49457,Beatles (The) - Something (3)-Chords.gpif,14.5,A/G#,A/F#,4.x.2.2.2.0,2.x.2.2.2.0
49458,Beatles (The) - Something (3)-Chords.gpif,16.0,D,G,x.x.0.2.3.2,3.2.0.0.0.3
49459,Beatles (The) - Something (3)-Chords.gpif,15.5,A/E,D,0.x.2.2.2.x,x.x.0.2.3.2
49460,Beatles (The) - Something (3)-Chords.gpif,16.5,G,A,3.2.0.0.0.3,x.0.2.2.2.x
49467,Beatles (The) - Something (3)-Chords.gpif,20.5,G,C,3.2.0.0.0.3,x.3.2.0.1.x
49480,Sting - The Secret Marriage-guit..gpif,0.0,F,Fsus4,x.3.3.x.1.5,x.3.3.3.1.1
49481,Sting - The Secret Marriage-guit..gpif,0.5,F,Dm7,x.3.3.x.1.5,x.x.0.2.1.1
49482,Sting - The Secret Marriage-guit..gpif,2.0,Db/5+,F,x.4.x.2.2.1,x.3.3.x.1.5
49483,Sting - The Secret Marriage-guit..gpif,1.5,Dm7,Db/5+,x.x.0.2.1.1,x.4.x.2.2.1
49484,Sting - The Secret Marriage-guit..gpif,2.5,Db/5+,F,x.4.x.2.2.1,x.0.3.2.1.1
49485,Sting - The Secret Marriage-guit..gpif,4.0,Fm,F,4.x.3.1.1.4,x.0.3.2.1.1
49486,Sting - The Secret Marriage-guit..gpif,3.5,F,Fm,x.0.3.2.1.1,4.x.3.1.1.4
49487,Sting - The Secret Marriage-guit..gpif,4.5,Fm,Gm7,4.x.3.1.1.4,3.1.x.3.3.1
49488,Sting - The Secret Marriage-guit..gpif,6.0,A7,Dm,x.0.2.0.2.0,x.x.0.2.3.1
49489,Sting - The Secret Marriage-guit..gpif,5.5,Gm7,A7,3.1.x.3.3.1,x.0.2.0.2.0
49490,Sting - The Secret Marriage-guit..gpif,6.5,F,G7,x.3.3.x.1.5,x.2.0.0.0.1
49492,Sting - The Secret Marriage-guit..gpif,7.5,G7,F,x.2.0.0.0.1,x.3.3.x.1.5
49503,Sting - The Secret Marriage-guit..gpif,19.0,Bb,Bbm,x.1.0.3.3.1,x.1.3.3.2.1
49505,Sting - The Secret Marriage-guit..gpif,19.5,Bb,A7,x.1.0.3.3.1,x.0.2.0.2.0
49508,Sting - The Secret Marriage-guit..gpif,24.0,F/E,Bb,0.0.3.2.1.1,1.x.0.3.3.1
49509,Sting - The Secret Marriage-guit..gpif,23.5,Dm,F/E,x.x.0.2.3.1,0.0.3.2.1.1
49510,Sting - The Secret Marriage-guit..gpif,26.0,Dm,Db/5+,x.x.0.2.3.1,x.4.x.2.2.1
49516,Sting - The Secret Marriage-guit..gpif,34.0,F,Fm,x.3.3.x.1.5,x.3.3.1.1.1
49518,Sting - The Secret Marriage-guit..gpif,35.0,Bdim,G7,x.x.0.1.0.1,x.2.0.0.0.1
49519,Sting - The Secret Marriage-guit..gpif,34.5,Fm,Bdim,x.3.3.1.1.1,x.x.0.1.0.1
49520,Sting - The Secret Marriage-guit..gpif,36.0,Bb6,Gm6,x.1.0.0.3.1,x.1.0.0.3.0
49521,Sting - The Secret Marriage-guit..gpif,35.5,G7,Bb6,x.2.0.0.0.1,x.1.0.0.3.1
49522,Sting - The Secret Marriage-guit..gpif,36.5,Gm6,A5,x.1.0.0.3.0,x.0.2.2.x.x
49523,Creedence Clearwater Revival - Who_'ll Stop The Rain_-Guitar 1.gpif,40.0,C,G,x.3.2.0.1.0,3.2.0.0.0.3
49524,Creedence Clearwater Revival - Who_'ll Stop The Rain_-Guitar 1.gpif,42.0,Am,C,x.0.2.2.1.0,x.3.2.0.1.0
49525,Creedence Clearwater Revival - Who_'ll Stop The Rain_-Guitar 1.gpif,42.5,Em,D,0.2.2.0.0.0,x.x.0.2.3.2
49526,Creedence Clearwater Revival - Who_'ll Stop The Rain_-Guitar 1.gpif,43.5,D,G,x.x.0.2.3.2,3.2.0.0.0.3
49527,DC Talk - Colored People (2)-Guitar 3.gpif,4.0,A,G,x.0.2.2.2.0,3.2.0.0.0.3
49528,DC Talk - Colored People (2)-Guitar 3.gpif,3.5,D,A,x.x.0.2.3.2,x.0.2.2.2.0
49529,DC Talk - Colored People (2)-Guitar 3.gpif,4.5,G,D,3.2.0.0.0.3,x.x.0.2.3.2
49560,DC Talk - Colored People (2)-Guitar 3.gpif,50.5,G,Bm,3.2.0.0.0.3,x.2.0.4.3.2
49561,DC Talk - Colored People (2)-Guitar 3.gpif,51.5,Bm,F#5,x.2.0.4.3.2,2.4.4.x.x.x
49562,DC Talk - Colored People (2)-Guitar 3.gpif,52.5,F#5,Bm,2.4.4.x.x.x,x.2.0.4.3.2
49619,Swing Licks - Swing Guitar.gpif,0.5,G7,C7/G,3.x.3.4.x.x,7.x.6.7.x.x
49620,Swing Licks - Swing Guitar.gpif,1.5,C7/G,G7,7.x.6.7.x.x,3.x.3.4.x.x
49621,Swing Licks - Swing Guitar.gpif,2.5,G7,G/B,3.x.3.4.x.x,7.x.5.7.x.x
49622,Swing Licks - Swing Guitar.gpif,3.5,G/B,C7/G,7.x.5.7.x.x,3.x.2.3.x.x
49623,Swing Licks - Swing Guitar.gpif,4.5,C7/G,Cm7/G,3.x.2.3.x.x,3.x.1.3.x.x
49625,Swing Licks - Swing Guitar.gpif,5.5,Cm7/G,G7,3.x.1.3.x.x,3.x.3.4.x.x
49626,Swing Licks - Swing Guitar.gpif,7.0,G7/D,G7/F,10.x.9.10.x.x,13.x.12.12.x.x
49627,Swing Licks - Swing Guitar.gpif,6.5,G/B,G7/D,7.x.5.7.x.x,10.x.9.10.x.x
49628,Swing Licks - Swing Guitar.gpif,7.5,G7/F,7,13.x.12.12.x.x,10.x.10.11.x.x
49629,Swing Licks - Swing Guitar.gpif,8.5,7,C7/G,10.x.10.11.x.x,3.x.2.3.x.x
49631,Swing Licks - Swing Guitar.gpif,9.5,C7/G,G7,3.x.2.3.x.x,3.x.3.4.x.x
49632,Swing Licks - Swing Guitar.gpif,11.0,Am7,D7/A,5.x.5.5.x.x,5.x.4.5.x.x
49633,Swing Licks - Swing Guitar.gpif,10.5,G/B,Am7,7.x.5.7.x.x,5.x.5.5.x.x
49634,Kargo - Renklerin Icinde-Ritim.gpif,1.0,C,G,x.3.2.0.1.0,3.2.0.0.0.3
49635,Kargo - Renklerin Icinde-Ritim.gpif,2.0,Am,G,x.0.2.2.1.0,3.2.0.0.0.3
49636,Kargo - Renklerin Icinde-Ritim.gpif,1.5,G,Am,3.2.0.0.0.3,x.0.2.2.1.0
49637,"McCartney, Paul - Every Night-Rhythm Guitar.gpif",10.0,A,F#m,x.0.2.2.2.0,2.4.4.2.2.2
49638,"McCartney, Paul - Every Night-Rhythm Guitar.gpif",9.5,D,A,x.x.0.2.3.2,x.0.2.2.2.0
49639,"McCartney, Paul - Every Night-Rhythm Guitar.gpif",10.5,F#m,Bm,2.4.4.2.2.2,x.2.4.4.3.2
49640,"McCartney, Paul - Every Night-Rhythm Guitar.gpif",11.5,Bm,F#7,x.2.4.4.3.2,2.4.2.3.2.2
49641,"McCartney, Paul - Every Night-Rhythm Guitar.gpif",17.5,B,E,x.2.4.4.4.2,x.x.x.4.5.4
49642,"McCartney, Paul - Every Night-Rhythm Guitar.gpif",21.5,A,E,x.0.2.2.2.0,x.x.2.4.5.4
49643,"McCartney, Paul - Every Night-Rhythm Guitar.gpif",22.5,E,B7,x.x.2.4.5.4,x.2.4.2.4.2
49644,"McCartney, Paul - Every Night-Rhythm Guitar.gpif",23.5,B7,E,x.2.4.2.4.2,x.x.2.4.5.4
49645,"McCartney, Paul - Every Night-Rhythm Guitar.gpif",24.5,E,A,x.x.2.4.5.4,x.0.2.2.2.0
49648,"McCartney, Paul - Every Night-Rhythm Guitar.gpif",27.5,B7,E7,x.2.4.2.4.2,x.x.2.4.3.4
49649,"McCartney, Paul - Every Night-Rhythm Guitar.gpif",32.5,D,E7,x.x.0.2.3.2,x.x.2.4.3.4
49654,"McCartney, Paul - Every Night-Rhythm Guitar.gpif",43.5,B,E,x.2.4.4.4.2,x.x.2.4.5.4
49669,Guitar Player Lia%0es - Entre em Forma - Dedos de Borracha.gpif,0.0,G7M,G#dim7,x.x.5.4.3.2,x.x.6.4.3.0
49670,Guitar Player Lia%0es - Entre em Forma - Dedos de Borracha.gpif,1.0,B7M,Cdim7,x.x.9.8.7.6,x.x.10.8.7.0
