,filename,Measure,Duration,Chords,Offsets,Shapes
24881,219,68,4.0,"['Asus2', 'Asus4']","[0.0, 2.0]","[None, None]"
24882,219,69,4.0,"['Am', 'Asus2']","[0.0, 2.0]","[None, None]"
24883,219,70,4.0,"['Asus4', 'Am']","[0.0, 2.0]","[None, None]"
24884,219,71,4.0,"['Asus2', 'Asus4']","[0.0, 2.0]","[None, None]"
24885,219,72,4.0,"['Am', 'Asus2']","[0.0, 2.0]","[None, None]"
24886,219,73,4.0,"['Asus4', 'Am']","[0.0, 2.0]","[None, None]"
24887,219,74,4.0,"['Asus2', 'Asus4']","[0.0, 2.0]","[None, None]"
24888,219,75,4.0,"['Am', 'Asus2']","[0.0, 2.0]","[None, None]"
24889,219,76,4.0,"['Asus4', 'Am']","[0.0, 2.0]","[None, None]"
24890,219,77,4.0,"['Asus2', 'Asus4']","[0.0, 2.0]","[None, None]"
24891,219,78,4.0,"['Am', 'Asus2']","[0.0, 2.0]","[None, None]"
24892,219,79,4.0,"['Asus4', 'Am']","[0.0, 2.0]","[None, None]"
24893,219,80,4.0,"['Asus2', 'Asus4']","[0.0, 2.0]","[None, None]"
24894,219,81,4.0,"['Am', 'Asus2']","[0.0, 2.0]","[None, None]"
24895,220,0,2.0,['A5'],[1.5],['x.0.2.2.x.x']
24896,220,1,4.0,[],[],[]
24897,220,2,4.0,[],[],[]
24898,220,3,4.0,[],[],[]
24899,220,4,4.0,[],[],[]
24900,220,5,4.0,[],[],[]
24901,220,6,4.0,[],[],[]
24902,220,7,4.0,[],[],[]
24903,220,8,4.0,[],[],[]
24904,220,9,4.0,[],[],[]
24905,220,10,4.0,[],[],[]
24906,220,11,4.0,[],[],[]
24907,220,12,4.0,[],[],[]
24908,220,13,4.0,[],[],[]
24909,220,14,4.0,[],[],[]
24910,220,15,4.0,[],[],[]
24911,220,16,4.0,[],[],[]
24912,220,17,4.0,[],[],[]
24913,220,18,4.0,[],[],[]
24914,220,19,4.0,[],[],[]
24915,220,20,4.0,[],[],[]
24916,220,21,4.0,"['G', 'D5', 'G']","[0.0, 1.5, 3.0]","['3.2.0.0.3.3', 'x.x.0.2.3.x', '3.2.0.0.3.3']"
24917,220,22,4.0,"['D5', 'A5']","[0.5, 3.0]","['x.x.0.2.3.x', 'x.0.2.2.x.x']"
24918,220,23,4.0,"['G', 'D', 'G']","[0.0, 1.5, 3.0]","['3.2.0.0.3.3', 'x.x.0.2.3.2', '3.2.0.0.3.3']"
24919,220,24,4.0,"['D', 'A5']","[0.5, 3.0]","['x.x.0.2.3.2', 'x.0.2.2.x.x']"
24920,220,25,4.0,"['G', 'D', 'G']","[0.0, 1.5, 3.0]","['3.2.0.0.3.3', 'x.x.0.2.3.2', '3.2.0.0.3.3']"
24921,220,26,4.0,"['D', 'A5']","[0.5, 3.0]","['x.x.0.2.3.2', 'x.0.2.2.x.x']"
24922,220,27,4.0,"['G', 'D', 'G']","[0.0, 1.5, 3.0]","['3.2.0.0.3.3', 'x.x.0.2.3.2', '3.2.0.0.3.3']"
24923,220,28,4.0,"['D', 'A5']","[0.5, 3.0]","['x.x.0.2.3.2', 'x.0.2.2.x.x']"
24924,220,29,4.0,"['C5', 'G', 'C5']","[0.0, 1.5, 3.0]","['x.3.5.5.x.x', '3.2.0.0.3.3', 'x.3.5.5.x.x']"
24925,220,30,4.0,[],[],[]
24926,220,31,4.0,"['G', 'C5']","[1.5, 3.0]","['3.2.0.0.3.3', 'x.3.5.5.x.x']"
24927,220,32,4.0,[],[],[]
24928,220,33,4.0,"['D5', 'A5', 'D5']","[0.0, 1.5, 3.0]","['x.5.7.7.x.x', '5.7.7.x.x.x', 'x.5.7.7.x.x']"
24929,220,34,4.0,[],[],[]
24930,220,35,4.0,['E9(#9)(no5)'],[0.5],['x.7.6.7.8.x']
24931,220,36,4.0,[],[],[]
24932,220,37,4.0,"['A5', 'G']","[0.0, 3.5]","['x.0.2.2.x.x', '3.2.0.0.3.3']"
24933,220,38,4.0,['D5/A'],[3.5],['x.0.0.2.3.x']
24934,220,39,4.0,[],[],[]
24935,220,40,4.0,[],[],[]
24936,220,41,4.0,"['A5', 'G']","[0.0, 3.5]","['x.0.2.2.x.x', '3.2.0.0.3.3']"
24937,220,42,4.0,['D5/A'],[3.5],['x.0.0.2.3.x']
24938,220,43,4.0,[],[],[]
24939,220,44,4.0,[],[],[]
24940,220,45,4.0,['A5'],[0.0],['x.0.2.2.x.x']
24941,220,46,4.0,[],[],[]
24942,220,47,4.0,[],[],[]
24943,220,48,4.0,[],[],[]
24944,220,49,4.0,"['G', 'D5', 'G']","[0.0, 1.5, 3.0]","['3.2.0.0.3.3', 'x.x.0.2.3.x', '3.2.0.0.3.3']"
24945,220,50,4.0,"['D5', 'A5']","[0.5, 2.0]","['x.x.0.2.3.x', 'x.0.2.2.x.x']"
24946,220,51,4.0,"['G', 'D5', 'G']","[0.0, 1.5, 3.0]","['3.2.0.0.3.3', 'x.x.0.2.3.x', '3.2.0.0.3.3']"
24947,220,52,4.0,"['D5', 'A5']","[0.5, 2.0]","['x.x.0.2.3.x', 'x.0.2.2.x.x']"
24948,220,53,4.0,"['G', 'D5', 'G']","[0.0, 1.5, 3.0]","['3.2.0.0.3.3', 'x.x.0.2.3.x', '3.2.0.0.3.3']"
24949,220,54,4.0,"['D5', 'A5']","[0.5, 2.0]","['x.x.0.2.3.x', 'x.0.2.2.x.x']"
24950,220,55,4.0,"['G', 'D5', 'G']","[0.0, 1.5, 3.0]","['3.2.0.0.3.3', 'x.x.0.2.3.x', '3.2.0.0.3.3']"
24951,220,56,4.0,"['D5', 'A5']","[0.5, 2.0]","['x.x.0.2.3.x', 'x.0.2.2.x.x']"
24952,220,57,4.0,"['C5', 'G', 'C5']","[0.0, 1.5, 3.0]","['x.3.5.5.x.x', '3.2.0.0.3.3', 'x.3.5.5.x.x']"
24953,220,58,4.0,[],[],[]
24954,220,59,4.0,"['G', 'C5']","[1.5, 3.0]","['3.2.0.0.3.3', 'x.3.5.5.x.x']"
24955,220,60,4.0,[],[],[]
24956,220,61,4.0,"['D5', 'A5', 'D5']","[0.0, 1.5, 3.0]","['x.5.7.7.x.x', '5.7.7.x.x.x', 'x.5.7.7.x.x']"
24957,220,62,4.0,[],[],[]
24958,220,63,4.0,['E9(#9)(no5)'],[0.5],['x.7.6.7.8.x']
24959,220,64,4.0,[],[],[]
24960,220,65,4.0,"['A5', 'G']","[0.0, 3.5]","['x.0.2.2.x.x', '3.2.0.0.3.3']"
24961,220,66,4.0,['D5/A'],[3.5],['x.0.0.2.3.x']
24962,220,67,4.0,[],[],[]
24963,220,68,4.0,[],[],[]
24964,220,69,4.0,"['A5', 'G']","[0.0, 3.5]","['x.0.2.2.x.x', '3.2.0.0.3.3']"
24965,220,70,4.0,['D5/A'],[3.5],['x.0.0.2.3.x']
24966,220,71,4.0,[],[],[]
24967,220,72,4.0,[],[],[]
24968,220,73,4.0,"['A5', 'G']","[0.0, 3.5]","['x.0.2.2.x.x', '3.2.0.0.3.3']"
24969,220,74,4.0,['D5/A'],[3.5],['x.0.0.2.3.x']
24970,220,75,4.0,[],[],[]
24971,220,76,4.0,[],[],[]
24972,220,77,4.0,"['A5', 'G']","[0.0, 3.5]","['x.0.2.2.x.x', '3.2.0.0.3.3']"
24973,220,78,4.0,['D/A'],[3.5],['x.0.0.2.3.2']
24974,220,79,4.0,[],[],[]
24975,220,80,4.0,[],[],[]
24976,220,81,4.0,['E9(#9)(no5)'],[0.5],['x.7.6.7.8.x']
24977,220,82,4.0,[],[],[]
24978,220,83,4.0,[],[],[]
24979,220,84,4.0,[],[],[]
24980,220,85,4.0,[],[],[]
24981,220,86,4.0,[],[],[]
24982,220,87,4.0,[],[],[]
24983,220,88,4.0,[],[],[]
24984,220,89,4.0,"['G', 'D/A', 'G']","[0.0, 1.5, 3.0]","['3.2.0.0.3.3', 'x.0.0.2.3.2', '3.2.0.0.3.3']"
24985,220,90,4.0,"['D/A', 'A5']","[0.5, 3.0]","['x.0.0.2.3.2', 'x.0.2.2.x.x']"
24986,220,91,4.0,"['G', 'D/A', 'G']","[0.0, 1.5, 3.0]","['3.2.0.0.3.3', 'x.0.0.2.3.2', '3.2.0.0.3.3']"
24987,220,92,4.0,"['D/A', 'A5']","[0.5, 3.0]","['x.0.0.2.3.2', 'x.0.2.2.x.x']"
24988,220,93,4.0,"['G', 'D/A', 'G']","[0.0, 1.5, 3.0]","['3.2.0.0.3.3', 'x.0.0.2.3.2', '3.2.0.0.3.3']"
24989,220,94,4.0,"['D/A', 'A5']","[0.5, 3.0]","['x.0.0.2.3.2', 'x.0.2.2.x.x']"
24990,220,95,4.0,"['G', 'D/A', 'G']","[0.0, 1.5, 3.0]","['3.2.0.0.3.3', 'x.0.0.2.3.2', '3.2.0.0.3.3']"
24991,220,96,4.0,"['D/A', 'A5']","[0.5, 3.0]","['x.0.0.2.3.2', 'x.0.2.2.x.x']"
24992,220,97,4.0,"['C5', 'G', 'C5']","[0.0, 1.5, 3.0]","['x.3.5.5.x.x', '3.2.0.0.3.3', 'x.3.5.5.x.x']"
24993,220,98,4.0,[],[],[]
24994,220,99,4.0,"['G', 'C5']","[1.5, 3.0]","['3.2.0.0.3.3', 'x.3.5.5.x.x']"
24995,220,100,4.0,[],[],[]
24996,220,101,4.0,"['D5', 'A5', 'D5']","[0.0, 1.5, 3.0]","['x.5.7.7.x.x', '5.7.7.x.x.x', 'x.5.7.7.x.x']"
24997,220,102,4.0,[],[],[]
24998,220,103,4.0,['E9(#9)(no5)'],[0.5],['x.7.6.7.8.x']
24999,220,104,4.0,[],[],[]
25000,220,105,4.0,"['A5', 'G']","[0.0, 3.5]","['x.0.2.2.x.x', '3.2.0.0.3.3']"
25001,220,106,4.0,['D5/A'],[3.5],['x.0.0.2.3.x']
25002,220,107,4.0,[],[],[]
25003,220,108,4.0,[],[],[]
25004,220,109,4.0,"['A5', 'G']","[0.0, 3.5]","['x.0.2.2.x.x', '3.2.0.0.3.3']"
25005,220,110,4.0,['D5/A'],[3.5],['x.0.0.2.3.x']
25006,220,111,4.0,[],[],[]
25007,220,112,4.0,[],[],[]
25008,220,113,4.0,"['A5', 'G']","[0.0, 3.5]","['x.0.2.2.x.x', '3.2.0.0.3.3']"
25009,220,114,4.0,['D5/A'],[3.5],['x.0.0.2.3.x']
25010,220,115,4.0,[],[],[]
25011,220,116,4.0,[],[],[]
25012,220,117,4.0,['A5'],[0.0],['x.0.2.2.x.x']
25013,220,118,4.0,['G'],[0.0],['3.2.0.0.3.3']
25014,220,119,4.0,['D/A'],[0.0],['x.0.0.2.3.2']
25015,220,120,4.0,[],[],[]
25016,220,121,4.0,[],[],[]
25017,220,122,4.0,[],[],[]
25018,220,123,4.0,[],[],[]
25019,220,124,4.0,[],[],[]
25020,220,125,4.0,[],[],[]
25021,220,126,4.0,[],[],[]
25022,220,127,4.0,[],[],[]
25023,220,128,4.0,[],[],[]
25024,220,129,4.0,[],[],[]
25025,220,130,4.0,[],[],[]
25026,220,131,4.0,[],[],[]
25027,220,132,4.0,[],[],[]
25028,220,133,4.0,[],[],[]
25029,220,134,4.0,[],[],[]
25030,220,135,4.0,[],[],[]
25031,220,136,4.0,[],[],[]
25032,220,137,4.0,[],[],[]
25033,220,138,4.0,[],[],[]
25034,220,139,4.0,[],[],[]
25035,220,140,4.0,[],[],[]
25036,220,141,4.0,[],[],[]
25037,220,142,4.0,[],[],[]
25038,220,143,4.0,[],[],[]
25039,220,144,4.0,[],[],[]
25040,220,145,4.0,[],[],[]
25041,220,146,4.0,[],[],[]
25042,220,147,4.0,[],[],[]
25043,220,148,4.0,[],[],[]
25044,220,149,4.0,[],[],[]
25045,220,150,4.0,[],[],[]
25046,220,151,4.0,['D5'],[0.0],['x.x.0.2.3.x']
25047,220,152,4.0,['A5'],[3.5],['x.0.2.2.x.x']
25048,220,153,4.0,['G'],[3.5],['3.2.0.0.3.3']
25049,220,154,4.0,['D/A'],[3.5],['x.0.0.2.3.2']
25050,220,155,4.0,[],[],[]
25051,220,156,4.0,['A5'],[3.5],['x.0.2.2.x.x']
25052,220,157,4.0,['G'],[3.5],['3.2.0.0.3.3']
25053,220,158,4.0,['D5/A'],[3.5],['x.0.0.2.3.x']
25054,220,159,4.0,[],[],[]
25055,220,160,4.0,['A5'],[3.5],['x.0.2.2.x.x']
25056,220,161,4.0,['G'],[3.5],['3.2.0.0.3.3']
25057,220,162,4.0,['D5/A'],[3.5],['x.0.0.2.3.x']
25058,220,163,4.0,[],[],[]
25059,220,164,4.0,['A5'],[3.5],['x.0.2.2.x.x']
25060,220,165,4.0,['G'],[3.5],['3.2.0.0.3.3']
25061,220,166,4.0,['D5/A'],[3.5],['x.0.0.2.3.x']
25062,220,167,4.0,[],[],[]
25063,220,168,4.0,['A5'],[3.5],['x.0.2.2.x.x']
25064,220,169,4.0,['G'],[3.5],['3.2.0.0.3.3']
25065,220,170,4.0,['D5/A'],[3.5],['x.0.0.2.3.x']
25066,220,171,4.0,[],[],[]
25067,220,172,4.0,['A5'],[3.5],['x.0.2.2.x.x']
25068,220,173,4.0,['G'],[3.5],['3.2.0.0.3.3']
25069,220,174,4.0,[],[],[]
25070,220,175,4.0,['D5/A'],[0.0],['x.0.0.2.3.x']
25071,220,176,4.0,['G'],[2.0],['3.2.0.0.3.3']
25072,220,177,4.0,['D5/A'],[0.0],['x.0.0.2.3.x']
25073,220,178,4.0,['G'],[2.0],['3.2.0.0.3.3']
25074,220,179,4.0,['D5/A'],[0.0],['x.0.0.2.3.x']
25075,220,180,4.0,['G'],[2.0],['3.2.0.0.3.3']
25076,220,181,4.0,['A5'],[0.0],['x.0.2.2.x.x']
25077,220,182,4.0,[],[],[]
25078,220,183,1.0,[],[],[]
25079,221,0,4.0,[],[],[]
25080,221,1,4.0,[],[],[]
25081,221,2,4.0,[],[],[]
25082,221,3,4.0,[],[],[]
25083,221,4,4.0,[],[],[]
25084,221,5,4.0,[],[],[]
25085,221,6,4.0,[],[],[]
25086,221,7,4.0,[],[],[]
25087,221,8,4.0,[],[],[]
25088,221,9,4.0,[],[],[]
25089,221,10,4.0,[],[],[]
25090,221,11,4.0,[],[],[]
25091,221,12,4.0,[],[],[]
25092,221,13,4.0,[],[],[]
25093,221,14,4.0,[],[],[]
25094,221,15,4.0,[],[],[]
25095,221,16,4.0,[],[],[]
25096,221,17,4.0,[],[],[]
25097,221,18,4.0,[],[],[]
25098,221,19,4.0,[],[],[]
25099,221,20,4.0,[],[],[]
25100,221,21,4.0,[],[],[]
25101,221,22,4.0,[],[],[]
25102,221,23,4.0,[],[],[]
25103,221,24,4.0,[],[],[]
25104,221,25,4.0,[],[],[]
25105,221,26,4.0,[],[],[]
25106,221,27,4.0,[],[],[]
25107,221,28,4.0,[],[],[]
25108,221,29,4.0,[],[],[]
25109,221,30,4.0,[],[],[]
25110,221,31,4.0,[],[],[]
25111,221,32,4.0,[],[],[]
25112,221,33,4.0,[],[],[]
25113,221,34,4.0,[],[],[]
25114,221,35,4.0,[],[],[]
25115,221,36,4.0,[],[],[]
25116,221,37,4.0,[],[],[]
25117,221,38,4.0,[],[],[]
25118,221,39,4.0,['G5'],[0.0],['x.x.5.0.3.x']
25119,221,40,4.0,['G5/F#'],[0.0],['x.x.4.0.3.x']
25120,221,41,4.0,['G5/E'],[0.0],['x.x.2.0.3.x']
25121,221,42,4.0,['G5/D'],[0.0],['x.x.0.0.3.x']
25122,221,43,4.0,['C'],[0.0],['x.3.5.5.5.x']
25123,221,44,4.0,['Cm'],[0.0],['x.3.5.5.4.x']
25124,221,45,4.0,['G5'],[0.0],['3.5.5.x.x.x']
25125,221,46,4.0,[],[],[]
25126,221,47,4.0,['G5'],[0.0],['x.x.5.0.3.x']
25127,221,48,4.0,['G5/F#'],[0.0],['x.x.4.0.3.x']
25128,221,49,4.0,['G5/E'],[0.0],['x.x.2.0.3.x']
25129,221,50,4.0,['G5/D'],[0.0],['x.x.0.0.3.x']
25130,221,51,4.0,['C'],[0.0],['x.3.5.5.5.x']
25131,221,52,4.0,['Cm'],[0.0],['x.3.5.5.4.x']
25132,221,53,4.0,['G5'],[0.0],['3.5.5.x.x.x']
25133,221,54,4.0,['G5/F#'],[2.0],['2.5.5.x.x.x']
25134,221,55,4.0,['E5'],[0.0],['0.2.2.x.x.x']
25135,221,56,4.0,['Bm'],[0.0],['x.2.4.4.3.x']
25136,221,57,4.0,['C5'],[0.0],['x.3.5.5.x.x']
25137,221,58,4.0,"['G5', 'G5/F#']","[0.0, 2.0]","['3.5.5.x.x.x', '2.5.5.x.x.x']"
25138,221,59,4.0,['E5'],[0.0],['0.2.2.x.x.x']
25139,221,60,4.0,['Bm'],[0.0],['x.2.4.4.3.x']
25140,221,61,4.0,['C5'],[0.0],['x.3.5.5.x.x']
25141,221,62,4.0,['D5'],[0.0],['x.5.7.7.x.x']
25142,221,63,4.0,['G5'],[0.0],['x.x.5.0.3.x']
25143,221,64,4.0,['G5/F#'],[0.0],['x.x.4.0.3.x']
25144,221,65,4.0,['G5/E'],[0.0],['x.x.2.0.3.x']
25145,221,66,4.0,['G5/D'],[0.0],['x.x.0.0.3.x']
25146,221,67,4.0,['C'],[0.0],['x.3.5.5.5.x']
25147,221,68,4.0,['Cm'],[0.0],['x.3.5.5.4.x']
25148,221,69,4.0,['G5'],[0.0],['3.5.5.x.x.x']
25149,221,70,4.0,['G5/F#'],[2.0],['2.5.5.x.x.x']
25150,221,71,4.0,['E5'],[0.0],['0.2.2.x.x.x']
25151,221,72,4.0,['Bm'],[0.0],['x.2.4.4.3.x']
25152,221,73,4.0,['C5'],[0.0],['x.3.5.5.x.x']
25153,221,74,4.0,"['G5', 'G5/F#']","[0.0, 2.0]","['3.5.5.x.x.x', '2.5.5.x.x.x']"
25154,221,75,4.0,['E5'],[0.0],['0.2.2.x.x.x']
25155,221,76,4.0,['B5'],[0.0],['x.2.4.4.x.x']
25156,221,77,4.0,['C5'],[0.0],['x.3.5.5.x.x']
25157,221,78,4.0,['D5'],[0.0],['x.5.7.7.x.x']
25158,221,79,4.0,[],[],[]
25159,221,80,4.0,[],[],[]
25160,221,81,4.0,[],[],[]
25161,221,82,4.0,[],[],[]
25162,221,83,4.0,[],[],[]
25163,221,84,4.0,[],[],[]
25164,221,85,4.0,[],[],[]
25165,221,86,4.0,[],[],[]
25166,221,87,4.0,[],[],[]
25167,221,88,4.0,[],[],[]
25168,221,89,4.0,[],[],[]
25169,221,90,4.0,['C'],[0.0],['x.3.5.5.5.x']
25170,221,91,4.0,['Cm'],[0.0],['x.3.5.5.4.x']
25171,221,92,4.0,['G5'],[0.0],['3.5.5.x.x.x']
25172,221,93,4.0,[],[],[]
25173,221,94,4.0,['G5'],[0.0],['x.x.5.0.3.x']
25174,221,95,4.0,['G5/F#'],[0.0],['x.x.4.0.3.x']
25175,221,96,4.0,['G5/E'],[0.0],['x.x.2.0.3.x']
25176,221,97,4.0,['G5/D'],[0.0],['x.x.0.0.3.x']
25177,221,98,4.0,['C'],[0.0],['x.3.5.5.5.x']
25178,221,99,4.0,['Cm'],[0.0],['x.3.5.5.4.x']
25179,221,100,4.0,['G5'],[0.0],['3.5.5.x.x.x']
25180,221,101,4.0,[],[],[]
25181,221,102,4.0,['C'],[0.0],['x.3.5.5.5.x']
25182,221,103,4.0,['Cm'],[0.0],['x.3.5.5.4.x']
25183,221,104,4.0,['G5'],[0.0],['3.5.5.x.x.x']
25184,221,105,4.0,[],[],[]
25185,221,106,4.0,['C'],[0.0],['x.3.5.5.5.x']
25186,221,107,4.0,['Cm'],[0.0],['x.3.5.5.4.x']
25187,221,108,4.0,['G5'],[0.0],['3.5.5.x.x.x']
25188,221,109,4.0,[],[],[]
25189,221,110,4.0,[],[],[]
25190,221,111,4.0,[],[],[]
25191,221,112,4.0,[],[],[]
25192,222,0,4.0,[],[],[]
25193,222,1,4.0,[],[],[]
25194,222,2,4.0,[],[],[]
25195,222,3,4.0,[],[],[]
25196,222,4,4.0,[],[],[]
25197,222,5,4.0,[],[],[]
25198,222,6,4.0,[],[],[]
25199,222,7,4.0,[],[],[]
25200,222,8,4.0,[],[],[]
25201,222,9,4.0,[],[],[]
25202,222,10,4.0,[],[],[]
25203,222,11,4.0,[],[],[]
25204,222,12,4.0,[],[],[]
25205,222,13,4.0,[],[],[]
25206,222,14,4.0,[],[],[]
25207,222,15,4.0,[],[],[]
25208,222,16,4.0,[],[],[]
25209,222,17,4.0,[],[],[]
25210,222,18,4.0,[],[],[]
25211,222,19,4.0,[],[],[]
25212,222,20,4.0,[],[],[]
25213,222,21,4.0,[],[],[]
25214,222,22,4.0,[],[],[]
25215,222,23,4.0,[],[],[]
25216,222,24,4.0,[],[],[]
25217,222,25,4.0,[],[],[]
25218,222,26,4.0,[],[],[]
25219,222,27,4.0,[],[],[]
25220,222,28,4.0,[],[],[]
25221,222,29,4.0,[],[],[]
25222,222,30,4.0,[],[],[]
25223,222,31,4.0,[],[],[]
25224,222,32,4.0,[],[],[]
25225,222,33,4.0,[],[],[]
25226,222,34,4.0,[],[],[]
25227,222,35,4.0,[],[],[]
25228,222,36,4.0,[],[],[]
25229,222,37,4.0,['E5'],[0.0],['0.2.2.x.x.x']
25230,222,38,4.0,['A'],[0.0],['x.0.2.2.2.0']
25231,222,39,4.0,['G'],[0.0],['3.2.0.0.3.3']
25232,222,40,4.0,['D7M/F#'],[0.0],['2.0.0.2.2.x']
25233,222,41,4.0,['E'],[0.0],['0.2.2.1.0.0']
25234,222,42,4.0,['A'],[0.0],['x.0.2.2.2.0']
25235,222,43,4.0,['G'],[0.0],['3.2.0.0.3.3']
25236,222,44,4.0,['D7M/F#'],[0.0],['2.0.0.2.2.x']
25237,222,45,4.0,['E'],[0.0],['0.2.2.1.0.0']
25238,222,46,4.0,[],[],[]
25239,222,47,4.0,[],[],[]
25240,222,48,4.0,[],[],[]
25241,222,49,4.0,[],[],[]
25242,222,50,4.0,[],[],[]
25243,222,51,4.0,[],[],[]
25244,222,52,4.0,[],[],[]
25245,222,53,4.0,[],[],[]
25246,222,54,4.0,[],[],[]
25247,222,55,4.0,[],[],[]
25248,222,56,4.0,[],[],[]
25249,222,57,4.0,[],[],[]
25250,222,58,4.0,[],[],[]
25251,222,59,4.0,[],[],[]
25252,222,60,4.0,[],[],[]
25253,222,61,4.0,[],[],[]
25254,222,62,4.0,[],[],[]
25255,222,63,4.0,[],[],[]
25256,222,64,4.0,[],[],[]
25257,222,65,4.0,[],[],[]
25258,222,66,4.0,[],[],[]
25259,222,67,4.0,[],[],[]
25260,222,68,4.0,[],[],[]
25261,222,69,4.0,['E5'],[0.0],['0.2.2.x.x.x']
25262,222,70,4.0,['A'],[0.0],['x.0.2.2.2.0']
25263,222,71,4.0,['G'],[0.0],['3.2.0.0.3.3']
25264,222,72,4.0,['D7M/F#'],[0.0],['2.0.0.2.2.x']
25265,222,73,4.0,['E'],[0.0],['0.2.2.1.0.0']
25266,222,74,4.0,['A'],[0.0],['x.0.2.2.2.0']
25267,222,75,4.0,['G'],[0.0],['3.2.0.0.3.3']
25268,222,76,4.0,['D7M/F#'],[0.0],['2.0.0.2.2.x']
25269,222,77,4.0,['E'],[0.0],['0.2.2.1.0.0']
25270,222,78,4.0,[],[],[]
25271,222,79,4.0,[],[],[]
25272,222,80,4.0,[],[],[]
25273,222,81,4.0,[],[],[]
25274,222,82,4.0,[],[],[]
25275,222,83,4.0,[],[],[]
25276,222,84,4.0,[],[],[]
25277,222,85,4.0,[],[],[]
25278,222,86,4.0,[],[],[]
25279,222,87,4.0,[],[],[]
25280,222,88,4.0,[],[],[]
25281,222,89,4.0,[],[],[]
25282,222,90,4.0,[],[],[]
25283,222,91,4.0,[],[],[]
25284,222,92,4.0,[],[],[]
25285,222,93,4.0,[],[],[]
25286,222,94,4.0,[],[],[]
25287,222,95,4.0,[],[],[]
25288,222,96,4.0,[],[],[]
25289,222,97,4.0,[],[],[]
25290,222,98,4.0,[],[],[]
25291,222,99,4.0,[],[],[]
25292,222,100,4.0,[],[],[]
25293,222,101,4.0,[],[],[]
25294,222,102,4.0,[],[],[]
25295,222,103,4.0,[],[],[]
25296,222,104,4.0,[],[],[]
25297,222,105,4.0,[],[],[]
25298,222,106,4.0,[],[],[]
25299,222,107,4.0,[],[],[]
25300,222,108,4.0,[],[],[]
25301,222,109,4.0,[],[],[]
25302,222,110,4.0,[],[],[]
25303,222,111,4.0,[],[],[]
25304,222,112,4.0,[],[],[]
25305,222,113,4.0,[],[],[]
25306,222,114,4.0,[],[],[]
25307,222,115,4.0,[],[],[]
25308,222,116,4.0,[],[],[]
25309,222,117,4.0,[],[],[]
25310,222,118,4.0,[],[],[]
25311,222,119,4.0,[],[],[]
25312,222,120,4.0,[],[],[]
25313,222,121,4.0,[],[],[]
25314,222,122,4.0,[],[],[]
25315,222,123,4.0,[],[],[]
25316,222,124,4.0,[],[],[]
25317,222,125,4.0,[],[],[]
25318,222,126,4.0,[],[],[]
25319,222,127,4.0,[],[],[]
25320,222,128,4.0,[],[],[]
25321,222,129,4.0,[],[],[]
25322,222,130,4.0,[],[],[]
25323,222,131,4.0,[],[],[]
25324,222,132,4.0,[],[],[]
25325,222,133,4.0,[],[],[]
25326,222,134,4.0,[],[],[]
25327,222,135,4.0,[],[],[]
25328,222,136,4.0,[],[],[]
25329,222,137,4.0,[],[],[]
25330,223,0,4.0,[],[],[]
25331,223,1,4.0,"['D5', 'A', 'D5']","[0.5, 2.0, 3.0]","['x.5.7.7.x.x', '5.7.7.6.5.5', 'x.5.7.7.x.x']"
25332,223,2,4.0,[],[],[]
25333,223,3,4.0,[],[],[]
25334,223,4,4.0,[],[],[]
25335,223,5,4.0,[],[],[]
25336,223,6,4.0,[],[],[]
25337,223,7,4.0,[],[],[]
25338,223,8,4.0,[],[],[]
25339,223,9,4.0,"['D5', 'A', 'D5']","[0.5, 2.0, 3.0]","[None, None, None]"
25340,223,10,4.0,[],[],[]
25341,223,11,4.0,"['D5', 'A', 'D5']","[0.5, 2.0, 3.0]","[None, None, None]"
25342,223,12,4.0,[],[],[]
25343,223,13,4.0,"['D5', 'A', 'D5']","[0.5, 2.0, 3.0]","[None, None, None]"
25344,223,14,4.0,[],[],[]
25345,223,15,4.0,"['D5', 'A', 'D5']","[0.5, 2.0, 3.0]","[None, None, None]"
25346,223,16,4.0,[],[],[]
25347,223,17,4.0,"['D5', 'A', 'D5']","[0.5, 2.0, 3.0]","[None, None, None]"
25348,223,18,4.0,[],[],[]
25349,223,19,4.0,"['D5', 'A', 'D5']","[0.5, 2.0, 3.0]","[None, None, None]"
25350,223,20,4.0,[],[],[]
25351,223,21,4.0,"['D5', 'A', 'D5']","[0.5, 2.0, 3.0]","[None, None, None]"
25352,223,22,4.0,[],[],[]
25353,223,23,4.0,"['D5', 'A5', 'D5']","[0.5, 2.0, 3.0]","[None, None, None]"
25354,223,24,4.0,"['A5', 'A7']","[0.0, 3.5]","['5.7.x.x.x.x', '5.7.5.6.x.x']"
25355,223,25,4.0,[],[],[]
25356,223,26,4.0,[],[],[]
25357,223,27,4.0,[],[],[]
25358,223,28,4.0,['B7'],[3.5],['7.9.7.8.7.7']
25359,223,29,4.0,[],[],[]
25360,223,30,4.0,[],[],[]
25361,223,31,4.0,[],[],[]
25362,223,32,4.0,[],[],[]
25363,223,33,4.0,[],[],[]
25364,223,34,4.0,[],[],[]
25365,223,35,4.0,[],[],[]
25366,223,36,4.0,[],[],[]
25367,223,37,4.0,"['D5', 'A5', 'D5']","[0.5, 2.0, 3.0]","[None, None, None]"
25368,223,38,4.0,[],[],[]
25369,223,39,4.0,"['D5', 'A5', 'D5']","[0.5, 2.0, 3.0]","[None, None, None]"
25370,223,40,4.0,[],[],[]
